id_cliente,ano_mes,tipo_transacao,valor_total,qtd_transacoes,validade_inicio,validade_fim,versao
549,2025-01-01,pagamento,3490.9,1,2025-03-28 20:19:33.356800,,1
549,2025-02-01,saque,2156.39,2,2025-03-28 20:19:33.356800,,1
549,2025-03-01,TED,5872.55,1,2025-03-28 20:19:33.356800,,1
550,2023-03-01,pagamento,4357.88,1,2025-03-28 20:19:33.356800,,1
550,2023-07-01,pagamento,571.7,1,2025-03-28 20:19:33.356800,,1
550,2023-12-01,TED,8353.17,1,2025-03-28 20:19:33.356800,,1
550,2024-01-01,DOC,3165.55,1,2025-03-28 20:19:33.356800,,1
550,2024-03-01,DOC,3284.83,1,2025-03-28 20:19:33.356800,,1
550,2024-05-01,TED,3598.89,1,2025-03-28 20:19:33.356800,,1
550,2024-11-01,TED,2427.8,1,2025-03-28 20:19:33.356800,,1
550,2024-12-01,TED,593.17,1,2025-03-28 20:19:33.356800,,1
550,2025-01-01,TED,6669.37,1,2025-03-28 20:19:33.356800,,1
550,2025-01-01,pagamento,235.99,1,2025-03-28 20:19:33.356800,,1
551,2023-10-01,pagamento,3907.07,1,2025-03-28 20:19:33.356800,,1
551,2023-10-01,saque,1641.5,1,2025-03-28 20:19:33.356800,,1
551,2023-12-01,TED,8147.39,1,2025-03-28 20:19:33.356800,,1
551,2024-07-01,TED,7941.84,1,2025-03-28 20:19:33.356800,,1
551,2024-10-01,DOC,5870.28,1,2025-03-28 20:19:33.356800,,1
551,2024-10-01,pagamento,2553.91,1,2025-03-28 20:19:33.356800,,1
551,2024-11-01,TED,8988.77,1,2025-03-28 20:19:33.356800,,1
551,2024-11-01,saque,194.44,1,2025-03-28 20:19:33.356800,,1
551,2024-12-01,saque,485.07,1,2025-03-28 20:19:33.356800,,1
551,2025-01-01,DOC,6174.96,1,2025-03-28 20:19:33.356800,,1
551,2025-02-01,TED,4385.37,1,2025-03-28 20:19:33.356800,,1
551,2025-03-01,saque,1956.79,1,2025-03-28 20:19:33.356800,,1
552,2023-06-01,DOC,3676.91,1,2025-03-28 20:19:33.356800,,1
552,2023-08-01,DOC,692.37,1,2025-03-28 20:19:33.356800,,1
552,2023-08-01,saque,2955.67,2,2025-03-28 20:19:33.356800,,1
552,2023-11-01,saque,761.91,1,2025-03-28 20:19:33.356800,,1
552,2024-02-01,DOC,2232.89,1,2025-03-28 20:19:33.356800,,1
552,2024-02-01,pagamento,2384.63,1,2025-03-28 20:19:33.356800,,1
552,2024-04-01,DOC,1159.94,1,2025-03-28 20:19:33.356800,,1
552,2024-06-01,DOC,1540.42,1,2025-03-28 20:19:33.356800,,1
552,2024-12-01,DOC,2651.59,1,2025-03-28 20:19:33.356800,,1
553,2023-10-01,saque,139.65,1,2025-03-28 20:19:33.356800,,1
553,2023-11-01,pagamento,4208.62,1,2025-03-28 20:19:33.356800,,1
553,2024-01-01,pagamento,4510.37,1,2025-03-28 20:19:33.356800,,1
553,2024-03-01,saque,573.14,1,2025-03-28 20:19:33.356800,,1
553,2024-04-01,DOC,2189.95,1,2025-03-28 20:19:33.356800,,1
553,2024-07-01,pagamento,4004.74,1,2025-03-28 20:19:33.356800,,1
553,2024-11-01,pagamento,4100.360000000001,2,2025-03-28 20:19:33.356800,,1
553,2025-02-01,DOC,4867.45,1,2025-03-28 20:19:33.356800,,1
553,2025-03-01,saque,327.2,1,2025-03-28 20:19:33.356800,,1
554,2023-04-01,DOC,3896.04,1,2025-03-28 20:19:33.356800,,1
554,2023-08-01,saque,2026.59,2,2025-03-28 20:19:33.356800,,1
554,2023-09-01,saque,1640.16,1,2025-03-28 20:19:33.356800,,1
554,2024-01-01,pagamento,1500.9,1,2025-03-28 20:19:33.356800,,1
554,2024-02-01,TED,8425.27,1,2025-03-28 20:19:33.356800,,1
554,2024-08-01,DOC,4968.23,1,2025-03-28 20:19:33.356800,,1
554,2024-09-01,TED,2514.3,1,2025-03-28 20:19:33.356800,,1
554,2025-03-01,DOC,1977.87,1,2025-03-28 20:19:33.356800,,1
554,2025-03-01,TED,2685.52,1,2025-03-28 20:19:33.356800,,1
554,2025-03-01,pagamento,4574.38,1,2025-03-28 20:19:33.356800,,1
555,2023-04-01,saque,1614.59,1,2025-03-28 20:19:33.356800,,1
555,2023-05-01,saque,1929.03,1,2025-03-28 20:19:33.356800,,1
555,2023-08-01,pagamento,3647.36,1,2025-03-28 20:19:33.356800,,1
555,2024-02-01,saque,216.66,1,2025-03-28 20:19:33.356800,,1
555,2024-08-01,TED,9405.69,1,2025-03-28 20:19:33.356800,,1
555,2024-08-01,pagamento,276.59,1,2025-03-28 20:19:33.356800,,1
555,2024-09-01,TED,3499.79,1,2025-03-28 20:19:33.356800,,1
555,2024-10-01,DOC,8221.77,1,2025-03-28 20:19:33.356800,,1
555,2024-11-01,pagamento,1685.57,1,2025-03-28 20:19:33.356800,,1
555,2024-12-01,DOC,5275.17,1,2025-03-28 20:19:33.356800,,1
555,2024-12-01,pagamento,164.11,1,2025-03-28 20:19:33.356800,,1
555,2025-01-01,TED,5560.68,1,2025-03-28 20:19:33.356800,,1
555,2025-02-01,pagamento,3755.25,1,2025-03-28 20:19:33.356800,,1
555,2025-03-01,DOC,7405.1,1,2025-03-28 20:19:33.356800,,1
556,2023-07-01,DOC,2663.71,1,2025-03-28 20:19:33.356800,,1
556,2023-08-01,DOC,3919.04,1,2025-03-28 20:19:33.356800,,1
556,2023-10-01,DOC,881.14,1,2025-03-28 20:19:33.356800,,1
556,2023-12-01,DOC,1434.79,1,2025-03-28 20:19:33.356800,,1
556,2024-01-01,pagamento,3989.8,2,2025-03-28 20:19:33.356800,,1
556,2024-01-01,saque,478.31,1,2025-03-28 20:19:33.356800,,1
556,2024-03-01,DOC,5306.3,1,2025-03-28 20:19:33.356800,,1
556,2024-04-01,DOC,3839.32,1,2025-03-28 20:19:33.356800,,1
556,2024-11-01,DOC,2059.63,1,2025-03-28 20:19:33.356800,,1
556,2024-11-01,TED,5652.92,1,2025-03-28 20:19:33.356800,,1
556,2024-11-01,saque,1616.69,1,2025-03-28 20:19:33.356800,,1
557,2023-04-01,DOC,4084.31,1,2025-03-28 20:19:33.356800,,1
557,2023-08-01,TED,8834.16,1,2025-03-28 20:19:33.356800,,1
557,2023-09-01,saque,1358.81,1,2025-03-28 20:19:33.356800,,1
557,2023-11-01,DOC,8383.13,1,2025-03-28 20:19:33.356800,,1
557,2023-12-01,TED,9610.57,1,2025-03-28 20:19:33.356800,,1
557,2024-07-01,DOC,2505.32,1,2025-03-28 20:19:33.356800,,1
557,2024-07-01,pagamento,2788.78,1,2025-03-28 20:19:33.356800,,1
557,2024-12-01,saque,1178.63,1,2025-03-28 20:19:33.356800,,1
557,2025-02-01,saque,1570.85,1,2025-03-28 20:19:33.356800,,1
558,2023-05-01,pagamento,980.94,1,2025-03-28 20:19:33.356800,,1
558,2023-08-01,DOC,9519.07,1,2025-03-28 20:19:33.356800,,1
558,2023-09-01,saque,610.52,1,2025-03-28 20:19:33.356800,,1
558,2023-10-01,pagamento,1694.29,1,2025-03-28 20:19:33.356800,,1
558,2023-12-01,DOC,6523.56,1,2025-03-28 20:19:33.356800,,1
558,2024-02-01,pagamento,4032.83,1,2025-03-28 20:19:33.356800,,1
558,2024-11-01,saque,143.65,1,2025-03-28 20:19:33.356800,,1
558,2024-12-01,TED,2068.83,1,2025-03-28 20:19:33.356800,,1
559,2023-06-01,saque,1092.25,1,2025-03-28 20:19:33.356800,,1
559,2023-10-01,saque,1923.33,1,2025-03-28 20:19:33.356800,,1
559,2024-03-01,TED,2080.98,1,2025-03-28 20:19:33.356800,,1
559,2024-04-01,DOC,3927.6,1,2025-03-28 20:19:33.356800,,1
559,2024-04-01,saque,591.89,1,2025-03-28 20:19:33.356800,,1
559,2024-05-01,pagamento,2155.62,1,2025-03-28 20:19:33.356800,,1
559,2025-01-01,DOC,9988.53,1,2025-03-28 20:19:33.356800,,1
560,2023-04-01,TED,2229.64,1,2025-03-28 20:19:33.356800,,1
560,2023-09-01,DOC,6613.3,1,2025-03-28 20:19:33.356800,,1
560,2023-09-01,saque,787.03,1,2025-03-28 20:19:33.356800,,1
560,2023-10-01,pagamento,2062.48,1,2025-03-28 20:19:33.356800,,1
560,2023-10-01,saque,1380.2,1,2025-03-28 20:19:33.356800,,1
560,2024-01-01,pagamento,1471.19,1,2025-03-28 20:19:33.356800,,1
560,2024-03-01,TED,4179.8,1,2025-03-28 20:19:33.356800,,1
560,2024-04-01,saque,1939.24,1,2025-03-28 20:19:33.356800,,1
560,2024-08-01,DOC,5691.24,1,2025-03-28 20:19:33.356800,,1
560,2024-10-01,DOC,5159.2,1,2025-03-28 20:19:33.356800,,1
560,2025-02-01,TED,599.83,1,2025-03-28 20:19:33.356800,,1
561,2023-04-01,DOC,8224.94,1,2025-03-28 20:19:33.356800,,1
561,2023-05-01,DOC,5311.39,1,2025-03-28 20:19:33.356800,,1
561,2023-06-01,saque,1813.78,1,2025-03-28 20:19:33.356800,,1
561,2023-09-01,saque,516.94,1,2025-03-28 20:19:33.356800,,1
561,2023-11-01,pagamento,4452.96,1,2025-03-28 20:19:33.356800,,1
561,2024-06-01,TED,5984.41,1,2025-03-28 20:19:33.356800,,1
561,2024-06-01,saque,700.0,1,2025-03-28 20:19:33.356800,,1
561,2024-07-01,pagamento,3762.67,1,2025-03-28 20:19:33.356800,,1
561,2024-10-01,DOC,5931.33,1,2025-03-28 20:19:33.356800,,1
561,2024-11-01,DOC,1869.8,1,2025-03-28 20:19:33.356800,,1
561,2025-02-01,DOC,7935.49,1,2025-03-28 20:19:33.356800,,1
562,2023-04-01,saque,112.4,1,2025-03-28 20:19:33.356800,,1
562,2023-10-01,DOC,6188.87,1,2025-03-28 20:19:33.356800,,1
562,2023-10-01,saque,1420.86,1,2025-03-28 20:19:33.356800,,1
562,2023-11-01,TED,7579.39,1,2025-03-28 20:19:33.356800,,1
562,2024-01-01,TED,3302.86,1,2025-03-28 20:19:33.356800,,1
562,2024-03-01,DOC,2425.7,1,2025-03-28 20:19:33.356800,,1
562,2024-05-01,TED,7819.65,1,2025-03-28 20:19:33.356800,,1
562,2024-05-01,saque,561.52,1,2025-03-28 20:19:33.356800,,1
562,2024-08-01,TED,10674.94,2,2025-03-28 20:19:33.356800,,1
562,2024-09-01,pagamento,2290.44,1,2025-03-28 20:19:33.356800,,1
562,2024-10-01,pagamento,3545.53,1,2025-03-28 20:19:33.356800,,1
563,2023-04-01,saque,1829.63,1,2025-03-28 20:19:33.356800,,1
563,2023-06-01,pagamento,3116.3,1,2025-03-28 20:19:33.356800,,1
563,2023-12-01,saque,1863.19,1,2025-03-28 20:19:33.356800,,1
563,2024-02-01,TED,5434.52,1,2025-03-28 20:19:33.356800,,1
563,2024-06-01,pagamento,3102.91,1,2025-03-28 20:19:33.356800,,1
563,2024-09-01,DOC,3099.5,1,2025-03-28 20:19:33.356800,,1
563,2024-12-01,TED,7268.99,1,2025-03-28 20:19:33.356800,,1
563,2024-12-01,pagamento,4907.22,1,2025-03-28 20:19:33.356800,,1
563,2025-02-01,DOC,1920.31,1,2025-03-28 20:19:33.356800,,1
564,2023-04-01,TED,808.14,1,2025-03-28 20:19:33.356800,,1
564,2023-06-01,pagamento,1176.42,1,2025-03-28 20:19:33.356800,,1
564,2023-12-01,pagamento,2482.29,1,2025-03-28 20:19:33.356800,,1
564,2024-03-01,DOC,7284.2,1,2025-03-28 20:19:33.356800,,1
564,2024-08-01,pagamento,3384.59,1,2025-03-28 20:19:33.356800,,1
564,2024-10-01,DOC,4722.19,1,2025-03-28 20:19:33.356800,,1
564,2024-12-01,saque,1511.96,1,2025-03-28 20:19:33.356800,,1
565,2023-08-01,DOC,990.28,1,2025-03-28 20:19:33.356800,,1
565,2024-02-01,saque,823.89,1,2025-03-28 20:19:33.356800,,1
565,2024-04-01,DOC,4312.99,1,2025-03-28 20:19:33.356800,,1
565,2024-08-01,pagamento,109.43,1,2025-03-28 20:19:33.356800,,1
565,2024-09-01,DOC,8181.57,1,2025-03-28 20:19:33.356800,,1
565,2024-11-01,pagamento,1611.45,1,2025-03-28 20:19:33.356800,,1
565,2024-11-01,saque,692.96,1,2025-03-28 20:19:33.356800,,1
565,2025-01-01,TED,1489.96,1,2025-03-28 20:19:33.356800,,1
565,2025-02-01,TED,7725.05,1,2025-03-28 20:19:33.356800,,1
566,2023-06-01,saque,1948.53,1,2025-03-28 20:19:33.356800,,1
566,2023-07-01,TED,16801.93,2,2025-03-28 20:19:33.356800,,1
566,2023-07-01,saque,853.5,1,2025-03-28 20:19:33.356800,,1
566,2023-09-01,TED,15019.82,2,2025-03-28 20:19:33.356800,,1
566,2024-02-01,DOC,1759.17,1,2025-03-28 20:19:33.356800,,1
566,2024-09-01,saque,88.81,1,2025-03-28 20:19:33.356800,,1
567,2023-06-01,saque,1651.2,1,2025-03-28 20:19:33.356800,,1
567,2023-09-01,pagamento,1872.26,1,2025-03-28 20:19:33.356800,,1
567,2023-10-01,DOC,3829.85,1,2025-03-28 20:19:33.356800,,1
567,2024-01-01,TED,6241.02,1,2025-03-28 20:19:33.356800,,1
567,2024-03-01,pagamento,1710.14,1,2025-03-28 20:19:33.356800,,1
567,2024-03-01,saque,1054.63,1,2025-03-28 20:19:33.356800,,1
568,2023-05-01,pagamento,2529.85,1,2025-03-28 20:19:33.356800,,1
568,2023-06-01,DOC,9983.39,1,2025-03-28 20:19:33.356800,,1
568,2023-08-01,DOC,2668.71,1,2025-03-28 20:19:33.356800,,1
568,2023-09-01,pagamento,4276.42,1,2025-03-28 20:19:33.356800,,1
568,2023-11-01,DOC,4138.2,1,2025-03-28 20:19:33.356800,,1
568,2023-11-01,pagamento,4640.65,1,2025-03-28 20:19:33.356800,,1
568,2023-12-01,saque,901.99,1,2025-03-28 20:19:33.356800,,1
568,2024-01-01,TED,5465.71,1,2025-03-28 20:19:33.356800,,1
568,2024-03-01,pagamento,3138.22,1,2025-03-28 20:19:33.356800,,1
568,2024-09-01,saque,922.37,1,2025-03-28 20:19:33.356800,,1
568,2025-02-01,TED,2962.98,1,2025-03-28 20:19:33.356800,,1
568,2025-03-01,pagamento,947.23,1,2025-03-28 20:19:33.356800,,1
569,2023-05-01,pagamento,2350.46,1,2025-03-28 20:19:33.356800,,1
569,2023-08-01,saque,1279.33,1,2025-03-28 20:19:33.356800,,1
569,2023-10-01,DOC,8880.9,1,2025-03-28 20:19:33.356800,,1
569,2023-12-01,TED,2479.25,1,2025-03-28 20:19:33.356800,,1
569,2024-01-01,TED,8795.51,1,2025-03-28 20:19:33.356800,,1
569,2024-03-01,TED,4681.1,1,2025-03-28 20:19:33.356800,,1
569,2024-08-01,saque,572.89,1,2025-03-28 20:19:33.356800,,1
569,2025-02-01,saque,1458.49,1,2025-03-28 20:19:33.356800,,1
570,2023-05-01,pagamento,3766.41,1,2025-03-28 20:19:33.356800,,1
570,2023-06-01,DOC,2389.82,1,2025-03-28 20:19:33.356800,,1
570,2023-06-01,TED,6170.79,1,2025-03-28 20:19:33.356800,,1
570,2023-07-01,DOC,8422.13,1,2025-03-28 20:19:33.356800,,1
570,2023-08-01,TED,9544.55,1,2025-03-28 20:19:33.356800,,1
570,2023-09-01,pagamento,3156.68,1,2025-03-28 20:19:33.356800,,1
570,2023-10-01,DOC,8245.86,1,2025-03-28 20:19:33.356800,,1
570,2023-11-01,TED,3629.61,1,2025-03-28 20:19:33.356800,,1
570,2023-11-01,pagamento,5315.84,2,2025-03-28 20:19:33.356800,,1
570,2024-03-01,DOC,1830.0,1,2025-03-28 20:19:33.356800,,1
570,2024-04-01,TED,11335.76,2,2025-03-28 20:19:33.356800,,1
570,2024-05-01,pagamento,335.2,1,2025-03-28 20:19:33.356800,,1
570,2024-06-01,DOC,8689.69,1,2025-03-28 20:19:33.356800,,1
570,2024-07-01,TED,6631.91,1,2025-03-28 20:19:33.356800,,1
570,2024-07-01,saque,961.14,1,2025-03-28 20:19:33.356800,,1
570,2024-08-01,saque,210.61,1,2025-03-28 20:19:33.356800,,1
570,2024-09-01,saque,1305.82,1,2025-03-28 20:19:33.356800,,1
570,2024-10-01,TED,2659.37,1,2025-03-28 20:19:33.356800,,1
570,2024-11-01,DOC,4209.63,1,2025-03-28 20:19:33.356800,,1
571,2023-04-01,TED,6181.17,1,2025-03-28 20:19:33.356800,,1
571,2023-06-01,TED,6693.75,1,2025-03-28 20:19:33.356800,,1
571,2023-07-01,pagamento,3630.18,2,2025-03-28 20:19:33.356800,,1
571,2023-12-01,DOC,7248.99,1,2025-03-28 20:19:33.356800,,1
571,2024-02-01,saque,415.27,1,2025-03-28 20:19:33.356800,,1
571,2024-09-01,TED,2819.52,1,2025-03-28 20:19:33.356800,,1
571,2024-12-01,pagamento,440.34,1,2025-03-28 20:19:33.356800,,1
571,2025-01-01,DOC,2646.6,1,2025-03-28 20:19:33.356800,,1
571,2025-03-01,pagamento,2806.15,1,2025-03-28 20:19:33.356800,,1
572,2023-04-01,pagamento,4639.29,1,2025-03-28 20:19:33.356800,,1
572,2023-06-01,DOC,1898.92,1,2025-03-28 20:19:33.356800,,1
572,2023-07-01,saque,1054.37,1,2025-03-28 20:19:33.356800,,1
572,2023-10-01,saque,304.95,1,2025-03-28 20:19:33.356800,,1
572,2024-01-01,DOC,2629.81,1,2025-03-28 20:19:33.356800,,1
572,2024-01-01,saque,1284.08,1,2025-03-28 20:19:33.356800,,1
572,2024-03-01,pagamento,2828.66,1,2025-03-28 20:19:33.356800,,1
572,2024-05-01,saque,680.13,1,2025-03-28 20:19:33.356800,,1
572,2024-06-01,saque,408.07,1,2025-03-28 20:19:33.356800,,1
572,2024-12-01,saque,2783.14,2,2025-03-28 20:19:33.356800,,1
573,2023-05-01,DOC,9349.99,1,2025-03-28 20:19:33.356800,,1
573,2023-09-01,saque,1580.94,1,2025-03-28 20:19:33.356800,,1
573,2023-12-01,TED,3623.54,1,2025-03-28 20:19:33.356800,,1
573,2024-01-01,pagamento,1148.01,1,2025-03-28 20:19:33.356800,,1
573,2024-03-01,saque,1331.92,1,2025-03-28 20:19:33.356800,,1
573,2024-06-01,DOC,3000.69,1,2025-03-28 20:19:33.356800,,1
573,2024-06-01,TED,6341.71,1,2025-03-28 20:19:33.356800,,1
573,2024-09-01,DOC,5319.76,1,2025-03-28 20:19:33.356800,,1
573,2024-10-01,saque,1915.23,1,2025-03-28 20:19:33.356800,,1
573,2025-03-01,DOC,7403.74,1,2025-03-28 20:19:33.356800,,1
574,2023-05-01,TED,8858.05,1,2025-03-28 20:19:33.356800,,1
574,2023-06-01,saque,635.92,1,2025-03-28 20:19:33.356800,,1
574,2023-08-01,TED,999.62,1,2025-03-28 20:19:33.356800,,1
574,2023-12-01,TED,4868.04,1,2025-03-28 20:19:33.356800,,1
574,2024-03-01,DOC,9598.39,1,2025-03-28 20:19:33.356800,,1
574,2024-05-01,saque,1979.93,1,2025-03-28 20:19:33.356800,,1
574,2024-06-01,pagamento,2987.91,1,2025-03-28 20:19:33.356800,,1
574,2024-07-01,TED,9111.42,1,2025-03-28 20:19:33.356800,,1
574,2025-01-01,saque,243.13,1,2025-03-28 20:19:33.356800,,1
575,2023-05-01,TED,1926.0,2,2025-03-28 20:19:33.356800,,1
575,2023-07-01,TED,9177.92,2,2025-03-28 20:19:33.356800,,1
575,2023-08-01,saque,405.81,1,2025-03-28 20:19:33.356800,,1
575,2023-12-01,TED,9115.99,1,2025-03-28 20:19:33.356800,,1
575,2024-01-01,pagamento,4852.66,1,2025-03-28 20:19:33.356800,,1
575,2024-04-01,TED,7796.85,1,2025-03-28 20:19:33.356800,,1
575,2024-05-01,TED,3112.88,1,2025-03-28 20:19:33.356800,,1
575,2024-09-01,DOC,8181.25,1,2025-03-28 20:19:33.356800,,1
575,2025-02-01,pagamento,4402.64,1,2025-03-28 20:19:33.356800,,1
576,2023-03-01,TED,5526.3,1,2025-03-28 20:19:33.356800,,1
576,2023-07-01,DOC,14271.17,2,2025-03-28 20:19:33.356800,,1
576,2023-08-01,DOC,927.32,1,2025-03-28 20:19:33.356800,,1
576,2023-10-01,saque,1436.11,1,2025-03-28 20:19:33.356800,,1
576,2024-01-01,saque,1192.98,1,2025-03-28 20:19:33.356800,,1
576,2024-04-01,DOC,9540.46,1,2025-03-28 20:19:33.356800,,1
576,2024-06-01,DOC,7328.78,1,2025-03-28 20:19:33.356800,,1
576,2024-07-01,DOC,4605.17,1,2025-03-28 20:19:33.356800,,1
576,2024-10-01,TED,6699.98,1,2025-03-28 20:19:33.356800,,1
576,2024-11-01,TED,4943.5,1,2025-03-28 20:19:33.356800,,1
576,2024-11-01,pagamento,558.37,1,2025-03-28 20:19:33.356800,,1
577,2023-06-01,DOC,2839.52,1,2025-03-28 20:19:33.356800,,1
577,2023-08-01,saque,1541.07,1,2025-03-28 20:19:33.356800,,1
577,2023-09-01,DOC,8863.26,1,2025-03-28 20:19:33.356800,,1
577,2023-12-01,DOC,3664.22,1,2025-03-28 20:19:33.356800,,1
577,2024-05-01,pagamento,4814.64,1,2025-03-28 20:19:33.356800,,1
577,2024-09-01,saque,630.84,1,2025-03-28 20:19:33.356800,,1
577,2024-10-01,DOC,1469.76,1,2025-03-28 20:19:33.356800,,1
577,2025-01-01,pagamento,3222.77,1,2025-03-28 20:19:33.356800,,1
577,2025-01-01,saque,1348.05,1,2025-03-28 20:19:33.356800,,1
578,2023-07-01,TED,7690.8,1,2025-03-28 20:19:33.356800,,1
578,2023-08-01,saque,1241.82,1,2025-03-28 20:19:33.356800,,1
578,2023-09-01,pagamento,465.37,1,2025-03-28 20:19:33.356800,,1
578,2023-10-01,pagamento,2788.13,1,2025-03-28 20:19:33.356800,,1
578,2024-03-01,pagamento,4048.78,1,2025-03-28 20:19:33.356800,,1
578,2024-05-01,DOC,5347.97,1,2025-03-28 20:19:33.356800,,1
578,2024-11-01,TED,1960.09,1,2025-03-28 20:19:33.356800,,1
578,2024-12-01,pagamento,3329.79,1,2025-03-28 20:19:33.356800,,1
579,2023-04-01,TED,7449.71,1,2025-03-28 20:19:33.356800,,1
579,2023-04-01,saque,1073.27,1,2025-03-28 20:19:33.356800,,1
579,2023-09-01,TED,9237.76,1,2025-03-28 20:19:33.356800,,1
579,2023-11-01,DOC,7313.45,1,2025-03-28 20:19:33.356800,,1
579,2023-11-01,pagamento,3373.91,1,2025-03-28 20:19:33.356800,,1
579,2024-06-01,TED,8412.23,1,2025-03-28 20:19:33.356800,,1
579,2024-06-01,pagamento,4064.84,1,2025-03-28 20:19:33.356800,,1
579,2024-08-01,saque,1714.1,1,2025-03-28 20:19:33.356800,,1
579,2024-09-01,saque,544.84,1,2025-03-28 20:19:33.356800,,1
579,2024-10-01,DOC,6221.64,1,2025-03-28 20:19:33.356800,,1
579,2024-11-01,pagamento,751.55,1,2025-03-28 20:19:33.356800,,1
579,2024-12-01,saque,1895.79,1,2025-03-28 20:19:33.356800,,1
579,2025-03-01,TED,4779.13,1,2025-03-28 20:19:33.356800,,1
579,2025-03-01,pagamento,728.41,1,2025-03-28 20:19:33.356800,,1
580,2023-05-01,pagamento,4820.71,1,2025-03-28 20:19:33.356800,,1
580,2023-07-01,DOC,8249.09,1,2025-03-28 20:19:33.356800,,1
580,2023-09-01,saque,271.88,1,2025-03-28 20:19:33.356800,,1
580,2023-10-01,TED,4545.2,1,2025-03-28 20:19:33.356800,,1
580,2023-12-01,DOC,3457.57,1,2025-03-28 20:19:33.356800,,1
580,2023-12-01,TED,5922.36,1,2025-03-28 20:19:33.356800,,1
580,2024-02-01,pagamento,3592.41,1,2025-03-28 20:19:33.356800,,1
580,2024-06-01,TED,5066.75,1,2025-03-28 20:19:33.356800,,1
580,2024-07-01,DOC,7002.15,1,2025-03-28 20:19:33.356800,,1
580,2024-09-01,saque,291.96,1,2025-03-28 20:19:33.356800,,1
580,2024-11-01,DOC,4218.21,1,2025-03-28 20:19:33.356800,,1
580,2025-02-01,pagamento,4010.33,1,2025-03-28 20:19:33.356800,,1
581,2023-03-01,TED,1669.33,1,2025-03-28 20:19:33.356800,,1
581,2023-05-01,DOC,4194.02,1,2025-03-28 20:19:33.356800,,1
581,2023-06-01,TED,9889.78,1,2025-03-28 20:19:33.356800,,1
581,2023-09-01,DOC,6722.32,1,2025-03-28 20:19:33.356800,,1
581,2023-11-01,TED,8671.95,1,2025-03-28 20:19:33.356800,,1
581,2023-11-01,pagamento,3043.14,1,2025-03-28 20:19:33.356800,,1
581,2023-11-01,saque,1619.11,1,2025-03-28 20:19:33.356800,,1
581,2023-12-01,pagamento,5957.74,2,2025-03-28 20:19:33.356800,,1
581,2024-01-01,DOC,2105.32,1,2025-03-28 20:19:33.356800,,1
581,2024-02-01,DOC,9862.02,1,2025-03-28 20:19:33.356800,,1
581,2024-03-01,pagamento,2287.44,1,2025-03-28 20:19:33.356800,,1
581,2024-04-01,pagamento,1365.69,1,2025-03-28 20:19:33.356800,,1
581,2024-05-01,saque,850.9,2,2025-03-28 20:19:33.356800,,1
581,2024-06-01,TED,8946.6,1,2025-03-28 20:19:33.356800,,1
581,2024-07-01,pagamento,3509.82,1,2025-03-28 20:19:33.356800,,1
581,2024-09-01,TED,7860.05,1,2025-03-28 20:19:33.356800,,1
581,2024-09-01,saque,1368.71,1,2025-03-28 20:19:33.356800,,1
581,2024-12-01,saque,437.7,1,2025-03-28 20:19:33.356800,,1
582,2023-06-01,saque,1312.58,1,2025-03-28 20:19:33.356800,,1
582,2023-09-01,pagamento,96.22,1,2025-03-28 20:19:33.356800,,1
582,2023-10-01,TED,944.22,1,2025-03-28 20:19:33.356800,,1
582,2023-12-01,TED,7824.78,1,2025-03-28 20:19:33.356800,,1
582,2024-03-01,TED,9337.14,1,2025-03-28 20:19:33.356800,,1
582,2024-10-01,DOC,6198.38,1,2025-03-28 20:19:33.356800,,1
582,2025-01-01,DOC,4150.67,1,2025-03-28 20:19:33.356800,,1
582,2025-03-01,TED,2033.86,1,2025-03-28 20:19:33.356800,,1
583,2023-04-01,DOC,8779.09,1,2025-03-28 20:19:33.356800,,1
583,2023-05-01,TED,11275.92,2,2025-03-28 20:19:33.356800,,1
583,2023-05-01,saque,1339.68,1,2025-03-28 20:19:33.356800,,1
583,2023-11-01,TED,6828.1,1,2025-03-28 20:19:33.356800,,1
583,2023-12-01,saque,1054.03,1,2025-03-28 20:19:33.356800,,1
583,2024-01-01,TED,9671.19,1,2025-03-28 20:19:33.356800,,1
583,2024-05-01,TED,9268.51,1,2025-03-28 20:19:33.356800,,1
583,2024-05-01,pagamento,2697.65,1,2025-03-28 20:19:33.356800,,1
583,2024-05-01,saque,291.99,1,2025-03-28 20:19:33.356800,,1
583,2024-08-01,DOC,3211.91,1,2025-03-28 20:19:33.356800,,1
583,2024-09-01,pagamento,3868.0,1,2025-03-28 20:19:33.356800,,1
583,2024-10-01,saque,1180.1,1,2025-03-28 20:19:33.356800,,1
583,2024-11-01,pagamento,3327.95,1,2025-03-28 20:19:33.356800,,1
583,2024-12-01,TED,9588.42,1,2025-03-28 20:19:33.356800,,1
583,2025-02-01,saque,309.13,1,2025-03-28 20:19:33.356800,,1
583,2025-03-01,saque,1103.97,1,2025-03-28 20:19:33.356800,,1
584,2024-01-01,TED,9102.65,1,2025-03-28 20:19:33.356800,,1
584,2024-01-01,saque,301.14,2,2025-03-28 20:19:33.356800,,1
584,2024-08-01,TED,4433.91,1,2025-03-28 20:19:33.356800,,1
584,2024-09-01,saque,1714.64,1,2025-03-28 20:19:33.356800,,1
584,2024-12-01,DOC,4868.64,1,2025-03-28 20:19:33.356800,,1
584,2025-01-01,DOC,6479.11,1,2025-03-28 20:19:33.356800,,1
585,2023-06-01,TED,2051.89,1,2025-03-28 20:19:33.356800,,1
